X,Y,Z,start,end
80176.1212913914,159113.69824012258,-2614.272212691937,2020-12-10T11:11:48.444348500,2020-12-10T12:11:48.444348500
78639.74154712808,159028.25890946705,-4143.746378226853,2020-12-10T12:11:48.444348500,2020-12-10T13:11:48.444348500
77030.37280411895,158798.25828044722,-5669.3984071476925,2020-12-10T13:11:48.444348500,2020-12-10T14:11:48.444348500
75348.21994728256,158421.82328197442,-7189.739443073977,2020-12-10T14:11:48.444348500,2020-12-10T15:11:48.444348500
73593.41343086153,157896.8316242192,-8703.219095970799,2020-12-10T15:11:48.444348500,2020-12-10T16:11:48.444348500
71766.00475889462,157220.87876235665,-10208.226823826128,2020-12-10T16:11:48.444348500,2020-12-10T17:11:48.444348500
69865.95191638141,156391.25253226655,-11703.073229801868,2020-12-10T17:11:48.444348500,2020-12-10T18:11:48.444348500
67893.15852104641,155404.93546434594,-13185.969078136959,2020-12-10T18:11:48.444348500,2020-12-10T19:11:48.444348500
65847.4387913603,154258.55417770462,-14655.014390486072,2020-12-10T19:11:48.444348500,2020-12-10T20:11:48.444348500
63728.53921061811,152948.35433016825,-16108.180729094714,2020-12-10T20:11:48.444348500,2020-12-10T21:11:48.444348500
61536.13094999078,151470.15612253512,-17543.289778885457,2020-12-10T21:11:48.444348500,2020-12-10T22:11:48.444348500
59269.815985346344,149819.30995209923,-18957.991381067644,2020-12-10T22:11:48.444348500,2020-12-10T23:11:48.444348500
56929.118109997995,147990.64280627214,-20349.725887098288,2020-12-10T23:11:48.444348500,2020-12-11T00:11:48.444348500
54513.50069977912,145978.40722497992,-21715.690359859385,2020-12-11T00:11:48.444348500,2020-12-11T01:11:48.444348500
52986.87017215131,144624.27653721126,-22532.53465893301,2020-12-11T01:11:48.444348500,2020-12-11T02:11:48.444348500
50644.383151982925,142509.8154947104,-23765.24798366532,2020-12-11T02:11:48.444348500,2020-12-11T02:16:42.438915500
37176.079776045175,128188.4913862516,-29632.87958024803,2020-12-11T07:02:25.000000000,2020-12-11T07:11:35.000000000
100280.16598517144,147245.96060696477,11293.108419031334,2020-12-13T14:06:34.914803000,2020-12-13T15:06:34.914803000
99512.53448010312,148483.56588576283,9791.980654362782,2020-12-13T15:06:34.914803000,2020-12-13T16:06:34.914803000
96121.78404512446,151041.27870718922,4893.203581996344,2020-12-13T16:06:34.914803000,2020-12-13T17:06:34.914803000
97714.96738420712,150560.43791155796,6764.613272775532,2020-12-13T17:06:34.914803000,2020-12-13T18:06:34.914803000
96687.1510919586,151399.45100289347,5241.171740966969,2020-12-13T18:06:34.914803000,2020-12-13T19:06:34.914803000
95574.50211640548,152105.03845464083,3713.056198906599,2020-12-13T19:06:34.914803000,2020-12-13T20:06:34.914803000
94377.76181571181,152676.60830398757,2181.624673887696,2020-12-13T20:06:34.914803000,2020-12-13T21:06:34.914803000
93097.55794243378,153113.38185814855,648.2423738959186,2020-12-13T21:06:34.914803000,2020-12-13T22:06:34.914803000
91734.40418901778,153414.3805024478,-885.7216390419475,2020-12-13T22:06:34.914803000,2020-12-13T23:06:34.914803000
90288.71165035007,153578.42572350052,-2418.8772493332754,2020-12-13T23:06:34.914803000,2020-12-14T00:06:34.914803000
88760.78523719116,153604.12378460047,-3949.813111122254,2020-12-14T00:06:34.914803000,2020-12-14T01:06:34.914803000
87150.81874017195,153489.85305200942,-5477.083079529237,2020-12-14T01:06:34.914803000,2020-12-14T02:06:34.914803000
85458.91747824376,153233.7613105402,-6999.196714431888,2020-12-14T02:06:34.914803000,2020-12-14T03:06:34.914803000
83685.08194093195,152833.73767363405,-8514.613054678297,2020-12-14T03:06:34.914803000,2020-12-14T04:06:34.914803000
81829.22425527805,152287.41561005756,-10021.714209702557,2020-12-14T04:06:34.914803000,2020-12-14T05:06:34.914803000
75208.77621165033,148372.9019091047,-14181.336898103771,2020-12-14T05:06:34.914803000,2020-12-14T06:06:34.914803000
77870.57663125663,150744.8974652252,-13004.124778033713,2020-12-14T06:06:34.914803000,2020-12-14T07:06:34.914803000
75767.0926033157,149742.39295530817,-14475.758990253727,2020-12-14T07:06:34.914803000,2020-12-14T08:06:34.914803000
73580.21851309018,148580.91096396736,-15931.703827526662,2020-12-14T08:06:34.914803000,2020-12-14T09:06:34.914803000
71309.36329957627,147256.34729244083,-17369.782337010034,2020-12-14T09:06:34.914803000,2020-12-14T10:06:34.914803000
68953.82150853136,145764.12172872433,-18787.650094946704,2020-12-14T10:06:34.914803000,2020-12-14T11:06:34.914803000
66512.8168352597,144099.17062465442,-20182.75959141328,2020-12-14T11:06:34.914803000,2020-12-14T12:06:34.914803000
63985.41628148997,142255.80431256111,-21552.33501623217,2020-12-14T12:06:34.914803000,2020-12-14T13:06:34.914803000
61370.599097242746,140227.71078204084,-22893.310963744298,2020-12-14T13:06:34.914803000,2020-12-14T14:06:34.914803000
58667.24164674211,138007.85127040948,-24202.291464257345,2020-12-14T14:06:34.914803000,2020-12-14T15:06:34.914803000
57052.56995597812,136629.5565159254,-24951.147760354765,2020-12-14T15:06:34.914803000,2020-12-14T15:16:45.724688000
69697.23093352558,38546.162161875545,39447.2112573404,2020-12-15T20:56:30.000000000,2020-12-15T21:23:20.000000000
76883.91646483268,48515.1328817987,39940.52520359891,2020-12-15T21:51:00.000000000,2020-12-15T22:51:00.000000000
79061.7091656555,51659.75933791214,40011.56871782927,2020-12-15T22:51:00.000000000,2020-12-15T23:51:00.000000000
82725.96106189599,57245.33981273624,39942.66423223165,2020-12-15T23:51:00.000000000,2020-12-16T00:51:00.000000000
86060.91456482244,62592.451526099554,39710.1795639438,2020-12-16T00:51:00.000000000,2020-12-16T01:51:00.000000000
89100.07285563588,67714.09319122434,39337.02011887671,2020-12-16T01:51:00.000000000,2020-12-16T02:51:00.000000000
91870.94173628167,72621.7842793896,38841.55927213555,2020-12-16T02:51:00.000000000,2020-12-16T03:51:00.000000000
94396.41852046888,77325.73844683843,38238.79037839838,2020-12-16T03:51:00.000000000,2020-12-16T04:51:00.000000000
96695.79977956686,81835.02373910494,37541.13934211355,2020-12-16T04:51:00.000000000,2020-12-16T05:51:00.000000000
98785.51909234251,86157.7077143141,36759.03286440146,2020-12-16T05:51:00.000000000,2020-12-16T06:51:00.000000000
100679.69686002153,90300.98509966447,35901.32065432919,2020-12-16T06:51:00.000000000,2020-12-16T07:51:00.000000000
102390.56413464704,94271.28620980111,34975.5985394911,2020-12-16T07:51:00.000000000,2020-12-16T08:51:00.000000000
103665.28955584648,103568.42364984342,30078.055002798257,2020-12-16T08:51:00.000000000,2020-12-16T09:51:00.000000000
105303.73957831605,101715.39359365996,32945.59509852968,2020-12-16T09:51:00.000000000,2020-12-16T10:51:00.000000000
106523.67296925647,105198.99982084568,31852.11575337103,2020-12-16T10:51:00.000000000,2020-12-16T11:51:00.000000000
107595.91069410589,108529.35204992285,30712.48272492396,2020-12-16T11:51:00.000000000,2020-12-16T12:51:00.000000000
108526.97094187904,111710.19449734708,29530.701207421982,2020-12-16T12:51:00.000000000,2020-12-16T13:51:00.000000000
109322.67834321393,114744.89001944788,28310.367645992428,2020-12-16T13:51:00.000000000,2020-12-16T14:51:00.000000000
109988.25204743807,117636.4569023399,27054.73811493721,2020-12-16T14:51:00.000000000,2020-12-16T15:51:00.000000000
110528.37727605292,120387.59767905953,25766.768571299523,2020-12-16T15:51:00.000000000,2020-12-16T16:51:00.000000000
110947.27124610475,123000.72692814984,24449.16571160453,2020-12-16T16:51:00.000000000,2020-12-16T17:51:00.000000000
111248.74377301912,125477.9916728241,23104.421084805635,2020-12-16T17:51:00.000000000,2020-12-16T18:51:00.000000000
111436.227199383,127821.29240402822,21734.83851952048,2020-12-16T18:51:00.000000000,2020-12-16T19:51:00.000000000
111512.82552327907,130032.2963245086,20342.55769116422,2020-12-16T19:51:00.000000000,2020-12-16T20:51:00.000000000
111481.34472406513,132112.45453603056,18929.581508915315,2020-12-16T20:51:00.000000000,2020-12-16T21:51:00.000000000
111344.31695563154,134063.0115483613,17497.790660547395,2020-12-16T21:51:00.000000000,2020-12-16T22:51:00.000000000
111104.03150570423,135885.01586948082,16048.96326515467,2020-12-16T22:51:00.000000000,2020-12-16T23:51:00.000000000
110795.37168690283,137453.35937610804,14700.997761225837,2020-12-16T23:51:00.000000000,2020-12-17T00:36:13.099157000
60172.261563127984,128013.09964407019,-27855.804197815152,2020-12-18T04:56:16.575371000,2020-12-18T05:56:16.575371000
56995.58720053234,125237.67885924988,-29012.02921087956,2020-12-18T05:56:16.575371000,2020-12-18T06:56:16.575371000
53709.32700319947,122234.48891644103,-30114.20179397036,2020-12-18T06:56:16.575371000,2020-12-18T07:56:16.575371000
50310.76278548504,118990.00935535904,-31155.51763321668,2020-12-18T07:56:16.575371000,2020-12-18T08:56:16.575371000
46796.98538882835,115488.75552729261,-32128.034547925494,2020-12-18T08:56:16.575371000,2020-12-18T09:56:16.575371000
44758.43742551915,113395.72174329865,-32648.541504070272,2020-12-18T09:56:16.575371000,2020-12-18T10:04:20.000000000
70921.94732705147,34472.11550027222,39228.40192514504,2020-12-19T08:51:15.000000000,2020-12-19T09:51:15.000000000
75874.52425306413,40381.168326284846,39625.61016389879,2020-12-19T09:51:15.000000000,2020-12-19T10:51:15.000000000
80371.59940844656,46037.38701666083,39779.59409961951,2020-12-19T10:51:15.000000000,2020-12-19T11:51:15.000000000
84470.35364421409,51455.2129439982,39731.71217770168,2020-12-19T11:51:15.000000000,2020-12-19T12:51:15.000000000
88215.8195181049,56647.878663189455,39513.42673024979,2020-12-19T12:51:15.000000000,2020-12-19T13:51:15.000000000
91644.20398517862,61627.30201689402,39149.28593731115,2020-12-19T13:51:15.000000000,2020-12-19T14:51:15.000000000
94785.12532511364,66404.13962871527,38658.85861709432,2020-12-19T14:51:15.000000000,2020-12-19T15:51:15.000000000
97663.1707517125,70987.89561857544,38058.02602136833,2020-12-19T15:51:15.000000000,2020-12-19T16:51:15.000000000
100299.00797526106,75387.04451183563,37359.877783567164,2020-12-19T16:51:15.000000000,2020-12-19T17:51:15.000000000
102710.1956860042,79609.15234373644,36575.354797682165,2020-12-19T17:51:15.000000000,2020-12-19T18:51:15.000000000
104911.79342969558,83660.98241319273,35713.71112017144,2020-12-19T18:51:15.000000000,2020-12-19T19:51:15.000000000
106916.8221000188,87548.59059260182,34782.858520820904,2020-12-19T19:51:15.000000000,2020-12-19T20:51:15.000000000
96300.77223593894,70878.36221692119,36831.727828001516,2020-12-19T20:51:15.000000000,2020-12-19T21:51:15.000000000
110381.11977169025,94852.30984070284,32739.96551622354,2020-12-19T21:51:15.000000000,2020-12-19T22:51:15.000000000
111859.07747397394,98277.67853990568,31639.09702505489,2020-12-19T22:51:15.000000000,2020-12-19T23:51:15.000000000
113178.23695342452,101557.4565711716,30491.648505160025,2020-12-19T23:51:15.000000000,2020-12-20T00:51:15.000000000
114345.48446948519,104695.18615425569,29301.734111063062,2020-12-20T00:51:15.000000000,2020-12-20T01:51:15.000000000
115366.96119333603,107694.05158541794,28073.04964368751,2020-12-20T01:51:15.000000000,2020-12-20T02:51:15.000000000
116248.16336792198,110556.90920875901,26808.925068167504,2020-12-20T02:51:15.000000000,2020-12-20T03:51:15.000000000
116994.0207143002,113286.32004902253,25512.39498242186,2020-12-20T03:51:15.000000000,2020-12-20T04:51:15.000000000
117608.96630970389,115884.56688628571,24186.222017102355,2020-12-20T04:51:15.000000000,2020-12-20T05:51:15.000000000
118096.98587379915,118353.68083015337,22832.94539385022,2020-12-20T05:51:15.000000000,2020-12-20T06:51:15.000000000
118461.6752938119,120695.45552336586,21454.909171866693,2020-12-20T06:51:15.000000000,2020-12-20T07:51:15.000000000
118706.27880158302,122911.4661186552,20054.29728784951,2020-12-20T07:51:15.000000000,2020-12-20T08:51:15.000000000
118833.71934270267,125003.07757488263,18633.1421968388,2020-12-20T08:51:15.000000000,2020-12-20T09:51:15.000000000
118846.63536050047,126971.4583469151,17193.354527826315,2020-12-20T09:51:15.000000000,2020-12-20T10:51:15.000000000
117378.98977885331,118377.8154016291,22124.026103963093,2020-12-20T10:51:15.000000000,2020-12-20T11:51:15.000000000
